"posicao","temperatura"
8.805000e-03, 5.024809e+02  
8.835000e-03, 5.016140e+02  
8.865000e-03, 5.007478e+02  
8.895000e-03, 4.998823e+02  
8.925000e-03, 4.990177e+02  
8.955000e-03, 4.981538e+02  
8.985000e-03, 4.972907e+02  
9.015000e-03, 4.964283e+02  
9.045000e-03, 4.955667e+02  
9.075000e-03, 4.947059e+02  
9.105000e-03, 4.938459e+02  
9.135000e-03, 4.929866e+02  
9.165000e-03, 4.921281e+02  
9.195000e-03, 4.912703e+02  
9.225000e-03, 4.904133e+02  
9.255000e-03, 4.895571e+02  
9.285000e-03, 4.887016e+02  
9.315000e-03, 4.878469e+02  
9.345000e-03, 4.869929e+02  
9.375000e-03, 4.861397e+02  
9.405000e-03, 4.852873e+02  
9.435000e-03, 4.844356e+02  
9.465000e-03, 4.835847e+02  
9.495000e-03, 4.827345e+02  
9.525000e-03, 4.818851e+02  
9.555000e-03, 4.810364e+02  
9.585000e-03, 4.801885e+02  
9.615000e-03, 4.793414e+02  
9.645000e-03, 4.784950e+02  
9.675000e-03, 4.776494e+02  
9.705000e-03, 4.768045e+02  
9.735000e-03, 4.759603e+02  
9.765000e-03, 4.751170e+02  
9.795000e-03, 4.742743e+02  
9.825000e-03, 4.734324e+02  
9.855000e-03, 4.725913e+02  
9.885000e-03, 4.717509e+02  
9.915000e-03, 4.709113e+02  
9.945000e-03, 4.700724e+02  
9.975000e-03, 4.692342e+02  
1.000500e-02, 4.683968e+02  
1.003500e-02, 4.675602e+02  
1.006500e-02, 4.667243e+02  
1.009500e-02, 4.658891e+02  
1.012500e-02, 4.650547e+02  
1.015500e-02, 4.642210e+02  
1.018500e-02, 4.633881e+02  
1.021500e-02, 4.625559e+02  
1.024500e-02, 4.617244e+02  
1.027500e-02, 4.608937e+02  
1.030500e-02, 4.600637e+02  
1.033500e-02, 4.592345e+02  
1.036500e-02, 4.584060e+02  
1.039500e-02, 4.575782e+02  
1.042500e-02, 4.567511e+02  
1.045500e-02, 4.559248e+02  
1.048500e-02, 4.550993e+02  
1.051500e-02, 4.542745e+02  
1.054500e-02, 4.534504e+02  
1.057500e-02, 4.526270e+02  
1.060500e-02, 4.518044e+02  
1.063500e-02, 4.509825e+02  
1.066500e-02, 4.501613e+02  
1.069500e-02, 4.493408e+02  
1.072500e-02, 4.485211e+02  
1.075500e-02, 4.477021e+02  
1.078500e-02, 4.468839e+02  
1.081500e-02, 4.460664e+02  
1.084500e-02, 4.452496e+02  
1.087500e-02, 4.444335e+02  
1.090500e-02, 4.436181e+02  
1.093500e-02, 4.428035e+02  
1.096500e-02, 4.419896e+02  
1.099500e-02, 4.411764e+02  
1.102500e-02, 4.403639e+02  
1.105500e-02, 4.395522e+02  
1.108500e-02, 4.387412e+02  
1.111500e-02, 4.379309e+02  
1.114500e-02, 4.371213e+02  
1.117500e-02, 4.363124e+02  
1.120500e-02, 4.355042e+02  
1.123500e-02, 4.346968e+02  
1.126500e-02, 4.338901e+02  
1.129500e-02, 4.330841e+02  
1.132500e-02, 4.322788e+02  
1.135500e-02, 4.314742e+02  
1.138500e-02, 4.306704e+02  
1.141500e-02, 4.298672e+02  
1.144500e-02, 4.290648e+02  
1.147500e-02, 4.282630e+02  
1.150500e-02, 4.274620e+02  
1.153500e-02, 4.266617e+02  
1.156500e-02, 4.258621e+02  
1.159500e-02, 4.250632e+02  
1.162500e-02, 4.242650e+02  
1.165500e-02, 4.234675e+02  
1.168500e-02, 4.226707e+02  
1.171500e-02, 4.218747e+02  
1.174500e-02, 4.210793e+02  
1.177500e-02, 4.202846e+02  
1.180500e-02, 4.194906e+02  
1.183500e-02, 4.186974e+02  
1.186500e-02, 4.179048e+02  
1.189500e-02, 4.171129e+02  
1.192500e-02, 4.163218e+02  
1.195500e-02, 4.155313e+02  
1.198500e-02, 4.147415e+02  
1.201500e-02, 4.139524e+02  
1.204500e-02, 4.131640e+02  
1.207500e-02, 4.123764e+02  
1.210500e-02, 4.115894e+02  
1.213500e-02, 4.108031e+02  
1.216500e-02, 4.100174e+02  
1.219500e-02, 4.092325e+02  
1.222500e-02, 4.084483e+02  
1.225500e-02, 4.076648e+02  
1.228500e-02, 4.068819e+02  
1.231500e-02, 4.060997e+02  
1.234500e-02, 4.053183e+02  
1.237500e-02, 4.045375e+02  
1.240500e-02, 4.037574e+02  
1.243500e-02, 4.029780e+02  
1.246500e-02, 4.021992e+02  
1.249500e-02, 4.014212e+02  
1.252500e-02, 4.006438e+02  
1.255500e-02, 3.998671e+02  
1.258500e-02, 3.990911e+02  
1.261500e-02, 3.983158e+02  
1.264500e-02, 3.975411e+02  
1.267500e-02, 3.967672e+02  
1.270500e-02, 3.959939e+02  
1.273500e-02, 3.952213e+02  
1.276500e-02, 3.944493e+02  
1.279500e-02, 3.936781e+02  
1.282500e-02, 3.929075e+02  
1.285500e-02, 3.921376e+02  
1.288500e-02, 3.913683e+02  
1.291500e-02, 3.905997e+02  
1.294500e-02, 3.898318e+02  
1.297500e-02, 3.890646e+02  
1.300500e-02, 3.882981e+02  
1.303500e-02, 3.875322e+02  
1.306500e-02, 3.867669e+02  
1.309500e-02, 3.860024e+02  
1.312500e-02, 3.852385e+02  
1.315500e-02, 3.844752e+02  
1.318500e-02, 3.837127e+02  
1.321500e-02, 3.829508e+02  
1.324500e-02, 3.821895e+02  
1.327500e-02, 3.814290e+02  
1.330500e-02, 3.806690e+02  
1.333500e-02, 3.799098e+02  
1.336500e-02, 3.791512e+02  
1.339500e-02, 3.783932e+02  
1.342500e-02, 3.776359e+02  
1.345500e-02, 3.768793e+02  
1.348500e-02, 3.761233e+02  
1.351500e-02, 3.753680e+02  
1.354500e-02, 3.746133e+02  
1.357500e-02, 3.738593e+02  
1.360500e-02, 3.731060e+02  
1.363500e-02, 3.723533e+02  
1.366500e-02, 3.716012e+02  
1.369500e-02, 3.708498e+02  
1.372500e-02, 3.700990e+02  
1.375500e-02, 3.693489e+02  
1.378500e-02, 3.685994e+02  
1.381500e-02, 3.678506e+02  
1.384500e-02, 3.671024e+02  
1.387500e-02, 3.663549e+02  
1.390500e-02, 3.656080e+02  
1.393500e-02, 3.648617e+02  
1.396500e-02, 3.641161e+02  
1.399500e-02, 3.633711e+02  
1.402500e-02, 3.626268e+02  
1.405500e-02, 3.618831e+02  
1.408500e-02, 3.611400e+02  
1.411500e-02, 3.603976e+02  
1.414500e-02, 3.596558e+02  
1.417500e-02, 3.589147e+02  
1.420500e-02, 3.581742e+02  
1.423500e-02, 3.574343e+02  
1.426500e-02, 3.566950e+02  
1.429500e-02, 3.559564e+02  
1.432500e-02, 3.552184e+02  
1.435500e-02, 3.544810e+02  
1.438500e-02, 3.537443e+02  
1.441500e-02, 3.530082e+02  
1.444500e-02, 3.522727e+02  
1.447500e-02, 3.515379e+02  
1.450500e-02, 3.508036e+02  
1.453500e-02, 3.500700e+02  
1.456500e-02, 3.493370e+02  
1.459500e-02, 3.486047e+02  
1.462500e-02, 3.478729e+02  
1.465500e-02, 3.471418e+02  
1.468500e-02, 3.464113e+02  
1.471500e-02, 3.456814e+02  
1.474500e-02, 3.449521e+02  
1.477500e-02, 3.442235e+02  
1.480500e-02, 3.434954e+02  
1.483500e-02, 3.427680e+02  
1.486500e-02, 3.420412e+02  
1.489500e-02, 3.413150e+02  
1.492500e-02, 3.405894e+02  
1.495500e-02, 3.398644e+02  
1.498500e-02, 3.391400e+02  
1.501500e-02, 3.384163e+02  
1.504500e-02, 3.376931e+02  
1.507500e-02, 3.369706e+02  
1.510500e-02, 3.362486e+02  
1.513500e-02, 3.355273e+02  
1.516500e-02, 3.348066e+02  
1.519500e-02, 3.340864e+02  
1.522500e-02, 3.333669e+02  
1.525500e-02, 3.326480e+02  
1.528500e-02, 3.319296e+02  
1.531500e-02, 3.312119e+02  
1.534500e-02, 3.304948e+02  
1.537500e-02, 3.297782e+02  
1.540500e-02, 3.290623e+02  
1.543500e-02, 3.283469e+02  
1.546500e-02, 3.276322e+02  
1.549500e-02, 3.269180e+02  
1.552500e-02, 3.262045e+02  
1.555500e-02, 3.254915e+02  
1.558500e-02, 3.247791e+02  
1.561500e-02, 3.240673e+02  
1.564500e-02, 3.233561e+02  
1.567500e-02, 3.226455e+02  
1.570500e-02, 3.219354e+02  
1.573500e-02, 3.212260e+02  
1.576500e-02, 3.205171e+02  
1.579500e-02, 3.198088e+02  
1.582500e-02, 3.191011e+02  
1.585500e-02, 3.183940e+02  
1.588500e-02, 3.176874e+02  
1.591500e-02, 3.169815e+02  
1.594500e-02, 3.162761e+02  
1.597500e-02, 3.155713e+02  
1.600500e-02, 3.148670e+02  
1.603500e-02, 3.141634e+02  
1.606500e-02, 3.134603e+02  
1.609500e-02, 3.127578e+02  
1.612500e-02, 3.120559e+02  
1.615500e-02, 3.113545e+02  
1.618500e-02, 3.106537e+02  
1.621500e-02, 3.099535e+02  
1.624500e-02, 3.092538e+02  
1.627500e-02, 3.085547e+02  
1.630500e-02, 3.078562e+02  
1.633500e-02, 3.071582e+02  
1.636500e-02, 3.064608e+02  
1.639500e-02, 3.057640e+02  
1.642500e-02, 3.050677e+02  
1.645500e-02, 3.043720e+02  
1.648500e-02, 3.036768e+02  
1.651500e-02, 3.029822e+02  
1.654500e-02, 3.022882e+02  
1.657500e-02, 3.015947e+02  
1.660500e-02, 3.009018e+02  
1.663500e-02, 3.002094e+02  
1.666500e-02, 2.995176e+02  
1.669500e-02, 2.988263e+02  
1.672500e-02, 2.981356e+02  
1.675500e-02, 2.974454e+02  
1.678500e-02, 2.967558e+02  
1.681500e-02, 2.960667e+02  
1.684500e-02, 2.953782e+02  
1.687500e-02, 2.946903e+02  
1.690500e-02, 2.940028e+02  
1.693500e-02, 2.933159e+02  
1.696500e-02, 2.926296e+02  
1.699500e-02, 2.919438e+02  
1.702500e-02, 2.912585e+02  
1.705500e-02, 2.905738e+02  
1.708500e-02, 2.898896e+02  
1.711500e-02, 2.892060e+02  
1.714500e-02, 2.885229e+02  
1.717500e-02, 2.878403e+02  
1.720500e-02, 2.871583e+02  
1.723500e-02, 2.864768e+02  
1.726500e-02, 2.857958e+02  
1.729500e-02, 2.851154e+02  
1.732500e-02, 2.844355e+02  
1.735500e-02, 2.837561e+02  
1.738500e-02, 2.830772e+02  
1.741500e-02, 2.823989e+02  
1.744500e-02, 2.817211e+02  
1.747500e-02, 2.810439e+02  
1.750500e-02, 2.803671e+02  
1.753500e-02, 2.796909e+02  
1.756500e-02, 2.790152e+02  
1.759500e-02, 2.783400e+02  
1.762500e-02, 2.776653e+02  
1.765500e-02, 2.769912e+02  
1.768500e-02, 2.763176e+02  
1.771500e-02, 2.756445e+02  
1.774500e-02, 2.749719e+02  
1.777500e-02, 2.742998e+02  
1.780500e-02, 2.736282e+02  
1.783500e-02, 2.729572e+02  
1.786500e-02, 2.722866e+02  
1.789500e-02, 2.716166e+02  
1.792500e-02, 2.709471e+02  
1.795500e-02, 2.702780e+02  
1.798500e-02, 2.696095e+02  
1.801500e-02, 2.689415e+02  
1.804500e-02, 2.682740e+02  
1.807500e-02, 2.676070e+02  
1.810500e-02, 2.669405e+02  
1.813500e-02, 2.662745e+02  
1.816500e-02, 2.656090e+02  
1.819500e-02, 2.649441e+02  
1.822500e-02, 2.642796e+02  
1.825500e-02, 2.636156e+02  
1.828500e-02, 2.629521e+02  
1.831500e-02, 2.622890e+02  
1.834500e-02, 2.616265e+02  
1.837500e-02, 2.609645e+02  
1.840500e-02, 2.603030e+02  
1.843500e-02, 2.596419e+02  
1.846500e-02, 2.589814e+02  
1.849500e-02, 2.583213e+02  
1.852500e-02, 2.576617e+02  
1.855500e-02, 2.570026e+02  
1.858500e-02, 2.563440e+02  
1.861500e-02, 2.556859e+02  
1.864500e-02, 2.550283e+02  
1.867500e-02, 2.543711e+02  
1.870500e-02, 2.537144e+02  
1.873500e-02, 2.530582e+02  
1.876500e-02, 2.524025e+02  
1.879500e-02, 2.517472e+02  
1.882500e-02, 2.510925e+02  
1.885500e-02, 2.504382e+02  
1.888500e-02, 2.497843e+02  
1.891500e-02, 2.491310e+02  
1.894500e-02, 2.484781e+02  
1.897500e-02, 2.478257e+02  
1.900500e-02, 2.471737e+02  
1.903500e-02, 2.465223e+02  
1.906500e-02, 2.458713e+02  
1.909500e-02, 2.452207e+02  
1.912500e-02, 2.445706e+02  
1.915500e-02, 2.439210e+02  
1.918500e-02, 2.432719e+02  
1.921500e-02, 2.426232e+02  
1.924500e-02, 2.419749e+02  
1.927500e-02, 2.413272e+02  
1.930500e-02, 2.406798e+02  
1.933500e-02, 2.400330e+02  
1.936500e-02, 2.393866e+02  
1.939500e-02, 2.387406e+02  
1.942500e-02, 2.380951e+02  
1.945500e-02, 2.374501e+02  
1.948500e-02, 2.368055e+02  
1.951500e-02, 2.361613e+02  
1.954500e-02, 2.355176e+02  
1.957500e-02, 2.348744e+02  
1.960500e-02, 2.342316e+02  
1.963500e-02, 2.335892e+02  
1.966500e-02, 2.329473e+02  
1.969500e-02, 2.323058e+02  
1.972500e-02, 2.316648e+02  
1.975500e-02, 2.310242e+02  
1.978500e-02, 2.303840e+02  
1.981500e-02, 2.297443e+02  
1.984500e-02, 2.291050e+02  
1.987500e-02, 2.284662e+02  
1.990500e-02, 2.278278e+02  
1.993500e-02, 2.271898e+02  
1.996500e-02, 2.265522e+02  
1.999500e-02, 2.259151e+02  
2.002500e-02, 2.252784e+02  
2.005500e-02, 2.246422e+02  
2.008500e-02, 2.240063e+02  
2.011500e-02, 2.233709e+02  
2.014500e-02, 2.227360e+02  
2.017500e-02, 2.221014e+02  
2.020500e-02, 2.214673e+02  
2.023500e-02, 2.208335e+02  
2.026500e-02, 2.202003e+02  
2.029500e-02, 2.195674e+02  
2.032500e-02, 2.189349e+02  
2.035500e-02, 2.183029e+02  
2.038500e-02, 2.176713e+02  
2.041500e-02, 2.170401e+02  
2.044500e-02, 2.164093e+02  
2.047500e-02, 2.157789e+02  
2.050500e-02, 2.151489e+02  
2.053500e-02, 2.145193e+02  
2.056500e-02, 2.138902e+02  
2.059500e-02, 2.132614e+02  
2.062500e-02, 2.126331e+02  
2.065500e-02, 2.120051e+02  
2.068500e-02, 2.113776e+02  
2.071500e-02, 2.107505e+02  
2.074500e-02, 2.101237e+02  
2.077500e-02, 2.094974e+02  
2.080500e-02, 2.088715e+02  
2.083500e-02, 2.082459e+02  
2.086500e-02, 2.076208e+02  
2.089500e-02, 2.069961e+02  
2.092500e-02, 2.063717e+02  
2.095500e-02, 2.057478e+02  
2.098500e-02, 2.051242e+02  
2.101500e-02, 2.045010e+02  
2.104500e-02, 2.038782e+02  
2.107500e-02, 2.032558e+02  
2.110500e-02, 2.026338e+02  
2.113500e-02, 2.020122e+02  
2.116500e-02, 2.013910e+02  
2.119500e-02, 2.007701e+02  
2.122500e-02, 2.001496e+02  
2.125500e-02, 1.995295e+02  
2.128500e-02, 1.989098e+02  
2.131500e-02, 1.982905e+02  
2.134500e-02, 1.976715e+02  
2.137500e-02, 1.970529e+02  
2.140500e-02, 1.964347e+02  
2.143500e-02, 1.958169e+02  
2.146500e-02, 1.951994e+02  
2.149500e-02, 1.945823e+02  
2.152500e-02, 1.939656e+02  
2.155500e-02, 1.933493e+02  
2.158500e-02, 1.927333e+02  
2.161500e-02, 1.921176e+02  
2.164500e-02, 1.915024e+02  
2.167500e-02, 1.908875e+02  
2.170500e-02, 1.902730e+02  
2.173500e-02, 1.896588e+02  
2.176500e-02, 1.890450e+02  
2.179500e-02, 1.884315e+02  
2.182500e-02, 1.878184e+02  
2.185500e-02, 1.872057e+02  
2.188500e-02, 1.865933e+02  
2.191500e-02, 1.859813e+02  
2.194500e-02, 1.853696e+02  
2.197500e-02, 1.847583e+02  
2.200500e-02, 1.841473e+02  
2.203500e-02, 1.835367e+02  
2.206500e-02, 1.829264e+02  
2.209500e-02, 1.823165e+02  
2.212500e-02, 1.817069e+02  
2.215500e-02, 1.810977e+02  
2.218500e-02, 1.804888e+02  
2.221500e-02, 1.798802e+02  
2.224500e-02, 1.792720e+02  
2.227500e-02, 1.786641e+02  
2.230500e-02, 1.780566e+02  
2.233500e-02, 1.774494e+02  
2.236500e-02, 1.768425e+02  
2.239500e-02, 1.762360e+02  
2.242500e-02, 1.756298e+02  
2.245500e-02, 1.750239e+02  
2.248500e-02, 1.744184e+02  
2.251500e-02, 1.738131e+02  
2.254500e-02, 1.732083e+02  
2.257500e-02, 1.726037e+02  
2.260500e-02, 1.719995e+02  
2.263500e-02, 1.713956e+02  
2.266500e-02, 1.707920e+02  
2.269500e-02, 1.701887e+02  
2.272500e-02, 1.695858e+02  
2.275500e-02, 1.689832e+02  
2.278500e-02, 1.683808e+02  
2.281500e-02, 1.677789e+02  
2.284500e-02, 1.671772e+02  
2.287500e-02, 1.665758e+02  
2.290500e-02, 1.659748e+02  
2.293500e-02, 1.653740e+02  
2.296500e-02, 1.647736e+02  
2.299500e-02, 1.641735e+02  
2.302500e-02, 1.635737e+02  
2.305500e-02, 1.629742e+02  
2.308500e-02, 1.623750e+02  
2.311500e-02, 1.617761e+02  
2.314500e-02, 1.611775e+02  
2.317500e-02, 1.605792e+02  
2.320500e-02, 1.599812e+02  
2.323500e-02, 1.593835e+02  
2.326500e-02, 1.587861e+02  
