"posicao","temperatura"
1.500000e-04, 3.000000e+01  
4.500000e-04, 3.000000e+01  
7.500000e-04, 3.000000e+01  
1.050000e-03, 3.000000e+01  
1.350000e-03, 3.000000e+01  
1.650000e-03, 3.000000e+01  
1.950000e-03, 3.000000e+01  
2.250000e-03, 3.000000e+01  
2.550000e-03, 3.000000e+01  
2.850000e-03, 3.000000e+01  
3.150000e-03, 3.000000e+01  
3.450000e-03, 3.000000e+01  
3.750000e-03, 3.000000e+01  
4.050000e-03, 3.000000e+01  
4.350000e-03, 3.000000e+01  
4.650000e-03, 3.000000e+01  
4.950000e-03, 3.000000e+01  
5.250000e-03, 3.000000e+01  
5.550000e-03, 3.000000e+01  
5.850000e-03, 3.000000e+01  
6.150000e-03, 3.000000e+01  
6.450000e-03, 3.000000e+01  
6.750000e-03, 3.000000e+01  
7.050000e-03, 3.000000e+01  
7.350000e-03, 3.000000e+01  
7.650000e-03, 3.000000e+01  
7.950000e-03, 3.000000e+01  
8.250000e-03, 3.000000e+01  
8.550000e-03, 3.000000e+01  
8.850000e-03, 3.000000e+01  
9.150000e-03, 3.000000e+01  
9.450000e-03, 3.000000e+01  
9.750000e-03, 3.000000e+01  
1.005000e-02, 3.000000e+01  
1.035000e-02, 3.000000e+01  
1.065000e-02, 3.000000e+01  
1.095000e-02, 3.000000e+01  
1.125000e-02, 3.000000e+01  
1.155000e-02, 3.000000e+01  
1.185000e-02, 3.000000e+01  
1.215000e-02, 3.000000e+01  
1.245000e-02, 3.000000e+01  
1.275000e-02, 3.000000e+01  
1.305000e-02, 3.000000e+01  
1.335000e-02, 3.000000e+01  
1.365000e-02, 3.000000e+01  
1.395000e-02, 3.000000e+01  
1.425000e-02, 3.000000e+01  
1.455000e-02, 3.000000e+01  
1.485000e-02, 3.000000e+01  
1.515000e-02, 3.000000e+01  
1.545000e-02, 3.000000e+01  
1.575000e-02, 3.000000e+01  
1.605000e-02, 3.000000e+01  
1.635000e-02, 3.000000e+01  
1.665000e-02, 3.000000e+01  
1.695000e-02, 3.000000e+01  
1.725000e-02, 3.000000e+01  
1.755000e-02, 3.000000e+01  
1.785000e-02, 3.000000e+01  
1.815000e-02, 3.000000e+01  
1.845000e-02, 3.000000e+01  
1.875000e-02, 3.000000e+01  
1.905000e-02, 3.000000e+01  
1.935000e-02, 3.000000e+01  
1.965000e-02, 3.000000e+01  
1.995000e-02, 3.000000e+01  
2.025000e-02, 3.000000e+01  
2.055000e-02, 3.000000e+01  
2.085000e-02, 3.000000e+01  
2.115000e-02, 3.000000e+01  
2.145000e-02, 3.000000e+01  
2.175000e-02, 3.000000e+01  
2.205000e-02, 3.000000e+01  
2.235000e-02, 3.000000e+01  
2.265000e-02, 3.000000e+01  
2.295000e-02, 3.000000e+01  
2.325000e-02, 3.000000e+01  
2.355000e-02, 3.000000e+01  
2.385000e-02, 3.000000e+01  
2.415000e-02, 3.000000e+01  
2.445000e-02, 3.000000e+01  
2.475000e-02, 3.000000e+01  
2.505000e-02, 3.000000e+01  
2.535000e-02, 3.000000e+01  
2.565000e-02, 3.000000e+01  
2.595000e-02, 3.000000e+01  
2.625000e-02, 3.000000e+01  
2.655000e-02, 3.000000e+01  
2.685000e-02, 3.000000e+01  
2.715000e-02, 3.000000e+01  
2.745000e-02, 3.000000e+01  
2.775000e-02, 3.000000e+01  
2.805000e-02, 3.000000e+01  
2.835000e-02, 3.000000e+01  
2.865000e-02, 3.000000e+01  
2.895000e-02, 3.000000e+01  
2.925000e-02, 3.000000e+01  
2.955000e-02, 3.000000e+01  
2.985000e-02, 3.000000e+01  
