"posicao","temperatura"
1.026000e-02, 4.610867e+02  
1.038000e-02, 4.577680e+02  
1.050000e-02, 4.544611e+02  
1.062000e-02, 4.511659e+02  
1.074000e-02, 4.478823e+02  
1.086000e-02, 4.446104e+02  
1.098000e-02, 4.413501e+02  
1.110000e-02, 4.381013e+02  
1.122000e-02, 4.348639e+02  
1.134000e-02, 4.316380e+02  
1.146000e-02, 4.284235e+02  
1.158000e-02, 4.252203e+02  
1.170000e-02, 4.220284e+02  
1.182000e-02, 4.188478e+02  
1.194000e-02, 4.156783e+02  
1.206000e-02, 4.125200e+02  
1.218000e-02, 4.093727e+02  
1.230000e-02, 4.062365e+02  
1.242000e-02, 4.031113e+02  
1.254000e-02, 3.999970e+02  
1.266000e-02, 3.968936e+02  
1.278000e-02, 3.938009e+02  
1.290000e-02, 3.907191e+02  
1.302000e-02, 3.876480e+02  
1.314000e-02, 3.845875e+02  
1.326000e-02, 3.815377e+02  
1.338000e-02, 3.784984e+02  
1.350000e-02, 3.754695e+02  
1.362000e-02, 3.724512e+02  
1.374000e-02, 3.694432e+02  
1.386000e-02, 3.664455e+02  
1.398000e-02, 3.634581e+02  
1.410000e-02, 3.604809e+02  
1.422000e-02, 3.575139e+02  
1.434000e-02, 3.545569e+02  
1.446000e-02, 3.516100e+02  
1.458000e-02, 3.486730e+02  
1.470000e-02, 3.457460e+02  
1.482000e-02, 3.428288e+02  
1.494000e-02, 3.399214e+02  
1.506000e-02, 3.370238e+02  
1.518000e-02, 3.341358e+02  
1.530000e-02, 3.312574e+02  
1.542000e-02, 3.283886e+02  
1.554000e-02, 3.255293e+02  
1.566000e-02, 3.226793e+02  
1.578000e-02, 3.198388e+02  
1.590000e-02, 3.170075e+02  
1.602000e-02, 3.141855e+02  
1.614000e-02, 3.113726e+02  
1.626000e-02, 3.085688e+02  
1.638000e-02, 3.057741e+02  
1.650000e-02, 3.029883e+02  
1.662000e-02, 3.002114e+02  
1.674000e-02, 2.974434e+02  
1.686000e-02, 2.946842e+02  
1.698000e-02, 2.919336e+02  
1.710000e-02, 2.891917e+02  
1.722000e-02, 2.864584e+02  
1.734000e-02, 2.837335e+02  
1.746000e-02, 2.810171e+02  
1.758000e-02, 2.783091e+02  
1.770000e-02, 2.756094e+02  
1.782000e-02, 2.729179e+02  
1.794000e-02, 2.702345e+02  
1.806000e-02, 2.675593e+02  
1.818000e-02, 2.648920e+02  
1.830000e-02, 2.622327e+02  
1.842000e-02, 2.595813e+02  
1.854000e-02, 2.569377e+02  
1.866000e-02, 2.543018e+02  
1.878000e-02, 2.516736e+02  
1.890000e-02, 2.490530e+02  
1.902000e-02, 2.464399e+02  
1.914000e-02, 2.438342e+02  
1.926000e-02, 2.412359e+02  
1.938000e-02, 2.386449e+02  
1.950000e-02, 2.360612e+02  
1.962000e-02, 2.334845e+02  
1.974000e-02, 2.309150e+02  
1.986000e-02, 2.283525e+02  
1.998000e-02, 2.257969e+02  
2.010000e-02, 2.232482e+02  
2.022000e-02, 2.207062e+02  
2.034000e-02, 2.181709e+02  
2.046000e-02, 2.156423e+02  
2.058000e-02, 2.131202e+02  
2.070000e-02, 2.106046e+02  
2.082000e-02, 2.080954e+02  
2.094000e-02, 2.055926e+02  
2.106000e-02, 2.030959e+02  
2.118000e-02, 2.006055e+02  
2.130000e-02, 1.981211e+02  
2.142000e-02, 1.956427e+02  
2.154000e-02, 1.931703e+02  
2.166000e-02, 1.907038e+02  
2.178000e-02, 1.882430e+02  
2.190000e-02, 1.857879e+02  
2.202000e-02, 1.833384e+02  
2.214000e-02, 1.808945e+02  
2.226000e-02, 1.784561e+02  
2.238000e-02, 1.760230e+02  
2.250000e-02, 1.735952e+02  
2.262000e-02, 1.711727e+02  
2.274000e-02, 1.687553e+02  
2.286000e-02, 1.663430e+02  
2.298000e-02, 1.639357e+02  
2.310000e-02, 1.615332e+02  
2.322000e-02, 1.591356e+02  
2.334000e-02, 1.567427e+02  
2.346000e-02, 1.543545e+02  
2.358000e-02, 1.519709e+02  
2.370000e-02, 1.495917e+02  
2.382000e-02, 1.472170e+02  
2.394000e-02, 1.448466e+02  
2.406000e-02, 1.424805e+02  
2.418000e-02, 1.401185e+02  
2.430000e-02, 1.377606e+02  
2.442000e-02, 1.354067e+02  
2.454000e-02, 1.330568e+02  
2.466000e-02, 1.307107e+02  
2.478000e-02, 1.283683e+02  
2.490000e-02, 1.260296e+02  
2.502000e-02, 1.236945e+02  
2.514000e-02, 1.213629e+02  
2.526000e-02, 1.190347e+02  
2.538000e-02, 1.167099e+02  
2.550000e-02, 1.143883e+02  
2.562000e-02, 1.120698e+02  
2.574000e-02, 1.097545e+02  
2.586000e-02, 1.074422e+02  
2.598000e-02, 1.051327e+02  
2.610000e-02, 1.028262e+02  
2.622000e-02, 1.005223e+02  
2.634000e-02, 9.822114e+01  
2.646000e-02, 9.592254e+01  
2.658000e-02, 9.362643e+01  
2.670000e-02, 9.133273e+01  
2.682000e-02, 8.904135e+01  
2.694000e-02, 8.675221e+01  
2.706000e-02, 8.446523e+01  
2.718000e-02, 8.218030e+01  
2.730000e-02, 7.989736e+01  
2.742000e-02, 7.761632e+01  
2.754000e-02, 7.533708e+01  
2.766000e-02, 7.305957e+01  
2.778000e-02, 7.078370e+01  
2.790000e-02, 6.850937e+01  
2.802000e-02, 6.623652e+01  
2.814000e-02, 6.396504e+01  
2.826000e-02, 6.169487e+01  
2.838000e-02, 5.942589e+01  
2.850000e-02, 5.715804e+01  
2.862000e-02, 5.489123e+01  
2.874000e-02, 5.262537e+01  
2.886000e-02, 5.036037e+01  
2.898000e-02, 4.809615e+01  
2.910000e-02, 4.583262e+01  
2.922000e-02, 4.356969e+01  
2.934000e-02, 4.130728e+01  
2.946000e-02, 3.904531e+01  
2.958000e-02, 3.678368e+01  
2.970000e-02, 3.452231e+01  
2.982000e-02, 3.226111e+01  
2.994000e-02, 3.000000e+01  
