1.500000e-04, 7.861631e+02  
4.500000e-04, 7.751377e+02  
7.500000e-04, 7.641980e+02  
1.050000e-03, 7.533440e+02  
1.350000e-03, 7.425756e+02  
1.650000e-03, 7.318927e+02  
1.950000e-03, 7.212952e+02  
2.250000e-03, 7.107829e+02  
2.550000e-03, 7.003558e+02  
2.850000e-03, 6.900137e+02  
3.150000e-03, 6.797563e+02  
3.450000e-03, 6.695835e+02  
3.750000e-03, 6.594950e+02  
4.050000e-03, 6.494906e+02  
4.350000e-03, 6.395699e+02  
4.650000e-03, 6.297327e+02  
4.950000e-03, 6.199787e+02  
5.250000e-03, 6.103075e+02  
5.550000e-03, 6.007188e+02  
5.850000e-03, 5.912122e+02  
6.150000e-03, 5.817872e+02  
6.450000e-03, 5.724435e+02  
6.750000e-03, 5.631807e+02  
7.050000e-03, 5.539982e+02  
7.350000e-03, 5.448956e+02  
7.650000e-03, 5.358723e+02  
7.950000e-03, 5.269279e+02  
8.250000e-03, 5.180619e+02  
8.550000e-03, 5.092735e+02  
8.850000e-03, 5.005624e+02  
9.150000e-03, 4.919278e+02  
9.450000e-03, 4.833691e+02  
9.750000e-03, 4.748858e+02  
1.005000e-02, 4.664772e+02  
1.035000e-02, 4.581425e+02  
1.065000e-02, 4.498811e+02  
1.095000e-02, 4.416923e+02  
1.125000e-02, 4.335753e+02  
1.155000e-02, 4.255294e+02  
1.185000e-02, 4.175539e+02  
1.215000e-02, 4.096479e+02  
1.245000e-02, 4.018107e+02  
1.275000e-02, 3.940414e+02  
1.305000e-02, 3.863391e+02  
1.335000e-02, 3.787032e+02  
1.365000e-02, 3.711326e+02  
1.395000e-02, 3.636265e+02  
1.425000e-02, 3.561840e+02  
1.455000e-02, 3.488042e+02  
1.485000e-02, 3.414862e+02  
1.515000e-02, 3.342289e+02  
1.545000e-02, 3.270315e+02  
1.575000e-02, 3.198929e+02  
1.605000e-02, 3.128122e+02  
1.635000e-02, 3.057884e+02  
1.665000e-02, 2.988205e+02  
1.695000e-02, 2.919073e+02  
1.725000e-02, 2.850479e+02  
1.755000e-02, 2.782412e+02  
1.785000e-02, 2.714862e+02  
1.815000e-02, 2.647817e+02  
1.845000e-02, 2.581267e+02  
1.875000e-02, 2.515199e+02  
1.905000e-02, 2.449604e+02  
1.935000e-02, 2.384470e+02  
1.965000e-02, 2.319786e+02  
1.995000e-02, 2.255538e+02  
2.025000e-02, 2.191718e+02  
2.055000e-02, 2.128311e+02  
2.085000e-02, 2.065307e+02  
2.115000e-02, 2.002693e+02  
2.145000e-02, 1.940457e+02  
2.175000e-02, 1.878588e+02  
2.205000e-02, 1.817073e+02  
2.235000e-02, 1.755899e+02  
2.265000e-02, 1.695054e+02  
2.295000e-02, 1.634526e+02  
2.325000e-02, 1.574302e+02  
2.355000e-02, 1.514369e+02  
2.385000e-02, 1.454715e+02  
2.415000e-02, 1.395326e+02  
2.445000e-02, 1.336191e+02  
2.475000e-02, 1.277295e+02  
2.505000e-02, 1.218626e+02  
2.535000e-02, 1.160171e+02  
2.565000e-02, 1.101917e+02  
2.595000e-02, 1.043851e+02  
2.625000e-02, 9.859586e+01  
2.655000e-02, 9.282276e+01  
2.685000e-02, 8.706445e+01  
2.715000e-02, 8.131959e+01  
2.745000e-02, 7.558685e+01  
2.775000e-02, 6.986488e+01  
2.805000e-02, 6.415236e+01  
2.835000e-02, 5.844792e+01  
2.865000e-02, 5.275024e+01  
2.895000e-02, 4.705795e+01  
2.925000e-02, 4.136972e+01  
2.955000e-02, 3.568418e+01  
2.985000e-02, 3.000000e+01  
